disasterNumber,region,stateNumberCode,state,countyCode,county,city,zip,projectIdentifier,propertyAction,structureType,typeOfResidency,actualAmountPaid,programFy,dateInitiallyApproved,dateApproved,dateClosed,status,programArea,title,type,numberOfProperties,numberOfRecords,damageCategory,granteeTribalIndicator,subgranteeTribalIndicator,id
1675,7,20,Kansas,1,Allen,IOLA,66749,DR-1675-0036-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,5031,2007,2008-01-14T05:00:00.000Z,2013-11-04T05:00:00.000Z,2013-11-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339febc61c8f0884688b13
1675,7,20,Kansas,1,Allen,IOLA,66749,DR-1675-0038-R,Acquisition/Demolition,Single Family,Rental,16846,2007,2008-01-14T05:00:00.000Z,2014-04-08T04:00:00.000Z,2014-04-08T04:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339febc61c8f088468855e
1675,7,20,Kansas,21,Cherokee,GALENA,66739,DR-1675-0077-R,Acquisition/Demolition,Single Family,Owner Occupied - Secondary Residence,7142,2007,2008-05-02T04:00:00.000Z,2015-08-04T04:00:00.000Z,2015-08-04T04:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339febc61c8f08846885f7
1675,7,20,Kansas,133,Neosho,CHANUTE,66720,DR-1675-0113-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,12673,2007,2008-10-27T04:00:00.000Z,2011-09-23T04:00:00.000Z,2011-09-07T04:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339febc61c8f088468867b
1675,7,20,Kansas,1,Allen,IOLA,66749,DR-1675-0036-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,992,2007,2008-01-14T05:00:00.000Z,2013-11-04T05:00:00.000Z,2013-11-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339febc61c8f0884688a09
1675,7,20,Kansas,1,Allen,IOLA,66749,DR-1675-0036-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,6849,2007,2008-01-14T05:00:00.000Z,2013-11-04T05:00:00.000Z,2013-11-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339febc61c8f0884688d9f
1675,7,20,Kansas,1,Allen,IOLA,66749,DR-1675-0035-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,10480,2007,2008-01-14T05:00:00.000Z,2014-01-09T05:00:00.000Z,2014-01-08T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339febc61c8f0884688abb
1675,7,20,Kansas,125,Montgomery,INDEPENDENCE,67301,DR-1675-0034-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,4338,2007,2008-02-01T05:00:00.000Z,2014-06-30T04:00:00.000Z,2014-06-30T04:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339febc61c8f088468900d
1675,7,20,Kansas,125,Montgomery,INDEPENDENCE,67301,DR-1675-0034-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,4536,2007,2008-02-01T05:00:00.000Z,2014-06-30T04:00:00.000Z,2014-06-30T04:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339febc61c8f08846890b0
1676,7,29,Missouri,223,Wayne,PIEDMONT,63957,DR-1676-0010-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,3900,2007,2008-08-27T04:00:00.000Z,2013-08-22T04:00:00.000Z,2013-08-22T04:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fdbc61c8f0884679eb2
1676,7,29,Missouri,223,Wayne,PIEDMONT,63957,DR-1676-0010-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,4097,2007,2008-08-27T04:00:00.000Z,2013-08-22T04:00:00.000Z,2013-08-22T04:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fdbc61c8f088467a06b
1676,7,29,Missouri,71,Franklin,PACIFIC,63069,DR-1676-0012-R,Acquisition/Demolition,Single Family,Rental,71000,2007,2008-09-18T04:00:00.000Z,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,2,,0 - 49%,No,No,61339fdcc61c8f088467b21e
1676,7,29,Missouri,223,Wayne,PEIDMONT,63957,DR-1676-0015-R,Acquisition/Demolition,Manufactured Home,Rental,18000,2007,2008-09-17T04:00:00.000Z,2013-12-03T05:00:00.000Z,2013-12-03T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fddc61c8f088467cc09
1676,7,29,Missouri,223,Wayne,PIEDMONT,63957,DR-1676-0015-R,Acquisition/Demolition,Single Family,Rental,28100,2007,2008-09-17T04:00:00.000Z,2013-12-03T05:00:00.000Z,2013-12-03T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fddc61c8f088467cbfe
1676,7,29,Missouri,223,Wayne,PIEDMONT,63957,DR-1676-0015-R,Acquisition/Demolition,Manufactured Home,Rental,10300,2007,2008-09-17T04:00:00.000Z,2013-12-03T05:00:00.000Z,2013-12-03T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fddc61c8f088467cbf0
1676,7,29,Missouri,71,Franklin,PACIFIC,63069,DR-1676-0012-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,74000,2007,2008-09-18T04:00:00.000Z,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fdec61c8f088467ed82
1676,7,29,Missouri,71,Franklin,PACIFIC,63069,DR-1676-0012-R,Acquisition/Demolition,Single Family,Rental,75000,2007,2008-09-18T04:00:00.000Z,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fdfc61c8f088467ef09
1676,7,29,Missouri,223,Wayne,PIEDMONT,63957,DR-1676-0010-R,Acquisition/Demolition,Manufactured Home,Rental,5700,2007,2008-08-27T04:00:00.000Z,2013-08-22T04:00:00.000Z,2013-08-22T04:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fdfc61c8f088467fd81
1676,7,29,Missouri,71,Franklin,PACIFIC,63069,DR-1676-0012-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,84000,2007,2008-09-18T04:00:00.000Z,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fe0c61c8f0884680c3b
1676,7,29,Missouri,223,Wayne,PIEDMONT,63957,DR-1676-0010-R,Acquisition/Demolition,Single Family,Rental,20000,2007,2008-08-27T04:00:00.000Z,2013-08-22T04:00:00.000Z,2013-08-22T04:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe2c61c8f0884681c50
1676,7,29,Missouri,223,Wayne,PIEDMONT,63957,DR-1676-0010-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,4094,2007,2008-08-27T04:00:00.000Z,2013-08-22T04:00:00.000Z,2013-08-22T04:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe2c61c8f0884681ced
1676,7,29,Missouri,71,Franklin,PACIFIC,63069,DR-1676-0012-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,70000,2007,2008-09-18T04:00:00.000Z,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fe3c61c8f0884682c9c
1676,7,29,Missouri,223,Wayne,PIEDMONT,63957,DR-1676-0015-R,Acquisition/Demolition,Manufactured Home,Rental,20500,2007,2008-09-17T04:00:00.000Z,2013-12-03T05:00:00.000Z,2013-12-03T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846848bb
1676,7,29,Missouri,223,Wayne,PIEDMONT,63957,DR-1676-0015-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,70500,2007,2008-09-17T04:00:00.000Z,2013-12-03T05:00:00.000Z,2013-12-03T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe5c61c8f088468471f
1676,7,29,Missouri,223,Wayne,PIEDMONT,63957,DR-1676-0015-R,Acquisition/Demolition,Manufactured Home,Owner Occupied - Principal Residence,4200,2007,2008-09-17T04:00:00.000Z,2013-12-03T05:00:00.000Z,2013-12-03T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe5c61c8f0884684858
1676,7,29,Missouri,71,Franklin,PACIFIC,63069,DR-1676-0012-R,Acquisition/Demolition,Single Family,Rental,70000,2007,2008-09-18T04:00:00.000Z,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f0884684c76
1676,7,29,Missouri,71,Franklin,PACIFIC,63069,DR-1676-0012-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,85000,2007,2008-09-18T04:00:00.000Z,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fe9c61c8f0884686bdd
1676,7,29,Missouri,223,Wayne,PIEDMONT,63957,DR-1676-0015-R,Acquisition/Demolition,Single Family,Rental,27800,2007,2008-09-17T04:00:00.000Z,2013-12-03T05:00:00.000Z,2013-12-03T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe8c61c8f08846866b7
1676,7,29,Missouri,223,Wayne,PIEDMONT,63957,DR-1676-0015-R,Acquisition/Demolition,Manufactured Home,Rental,3800,2007,2008-09-17T04:00:00.000Z,2013-12-03T05:00:00.000Z,2013-12-03T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339febc61c8f088468895a
1676,7,29,Missouri,71,Franklin,PACIFIC,63069,DR-1676-0012-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,123000,2007,2008-09-18T04:00:00.000Z,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339febc61c8f0884688b72
1676,7,29,Missouri,223,Wayne,PIEDMONT,63957,DR-1676-0015-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,48100,2007,2008-09-17T04:00:00.000Z,2013-12-03T05:00:00.000Z,2013-12-03T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339febc61c8f08846885e5
1678,6,40,Oklahoma,147,Washington,BARTLESVILLE,74003,DR-1678-0076-R,Acquisition/Demolition,Manufactured Home,,5500,2007,2010-01-12T05:00:00.000Z,2011-10-17T04:00:00.000Z,2011-10-17T04:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe5c61c8f0884684054
1678,6,40,Oklahoma,147,Washington,BARTLESVILLE,74003,DR-1678-0076-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,28000,2007,2010-01-12T05:00:00.000Z,2011-10-17T04:00:00.000Z,2011-10-17T04:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f0884685f36
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,87000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fdbc61c8f088467a229
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,56000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fdbc61c8f088467a39d
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,113000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fdbc61c8f088467a517
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,116000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fdbc61c8f088467a4f6
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Not Applicable,79000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fdbc61c8f088467a624
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,75000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fdec61c8f088467e313
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,95000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,2,,50 - 99%,No,No,61339fdec61c8f088467e2f0
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,93000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fdec61c8f088467e3d4
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,65000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,2,,50 - 99%,No,No,61339fdec61c8f088467e364
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,180000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fdec61c8f088467e05e
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,70000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,2,,0 - 49%,No,No,61339fdec61c8f088467e0f6
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,79000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fdec61c8f088467e230
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,62000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fdfc61c8f088467ff2c
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,86000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fdfc61c8f088467ff4d
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,68000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fe3c61c8f0884682002
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,51600,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe3c61c8f08846820b6
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,87000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe5c61c8f0884683e38
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,88000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,2,,50 - 99%,No,No,61339fe5c61c8f0884684073
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,95000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,2,,0 - 49%,No,No,61339fe5c61c8f08846840a1
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,125000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fe7c61c8f0884685c1f
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,58000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fe7c61c8f08846860bb
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,79000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f08846860b6
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,81000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fe7c61c8f0884685cd5
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,80000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fe7c61c8f0884685da3
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,89000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f0884685f09
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,64000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f0884685b9f
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,76000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,0 - 49%,No,No,61339fe7c61c8f0884685fb4
1681,5,17,Illinois,201,Winnebago,ROCKFORD,61104,DR-1681-0008-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,66000,2007,2009-02-10T05:00:00.000Z,2016-01-04T05:00:00.000Z,2016-01-04T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339febc61c8f0884687f85
